Type,Value,Organization,Rating,Confidence,DateAdded,LastModified,Description,Source,DNS,Whois,Active,Observations,Date Last Observed,False Positives,Date FP Last Reported,Tags
Address,1.34.89.81,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,218.166.18.11,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,61.70.151.62,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,120.125.86.90,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,220.133.6.25,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,59.126.116.75,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,220.132.127.28,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.74.237,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.232.76.156,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,5.61.201.42,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.179.244.247,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.219.8.225,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.224.92.67,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,5.40.202.235,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,188.240.238.238,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,158.255.236.159,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.46.124.133,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,5.40.202.38,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,194.169.184.29,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.16.215,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,5.35.207.88,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.92.237.117,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,158.255.236.147,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.232.77.9,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,80.91.68.158,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.198.111.157,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.232.77.216,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.74.13,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,154.48.165.100,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.74.19,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,46.39.194.58,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,158.255.237.77,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,158.255.237.76,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.16.223,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,188.240.238.77,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,82.159.144.83,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.198.108.59,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.74.178,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,158.255.236.43,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,188.240.239.64,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.14.6,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,77.226.202.197,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,94.76.175.240,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.74.155,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,5.154.85.65,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,45.136.34.233,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.92.237.28,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,84.232.62.74,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.198.108.48,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.216.130.112,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.143.92.165,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.46.126.187,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.16.196,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,45.136.33.103,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,5.40.202.17,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,84.232.62.149,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.232.77.171,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.29.213,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,84.232.124.210,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.232.76.247,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.74.135,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,46.39.196.47,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,188.240.239.169,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.232.77.169,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,188.240.238.188,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,188.240.238.190,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.46.125.142,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.198.108.111,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.240.173.201,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.178.83.62,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.74.112,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.46.125.254,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,45.10.128.48,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,188.240.238.115,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,45.136.34.188,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,176.100.231.94,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.90.208.248,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,46.39.223.185,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.216.130.154,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.46.126.74,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,188.240.238.21,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,178.156.107.170,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,45.141.67.66,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.46.124.175,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.216.128.247,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.74.148,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.219.8.241,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.232.76.130,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.46.126.218,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,151.237.216.212,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.123.58.184,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,45.136.33.85,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,84.232.62.117,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.232.78.77,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,94.76.159.69,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,188.240.239.97,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.16.129,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.198.110.227,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,5.40.202.50,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,45.131.52.143,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,194.179.112.54,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.16.242,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,31.3.121.166,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,158.255.236.253,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,212.225.249.45,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,45.141.67.153,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,84.232.108.69,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.232.79.90,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.83.160.228,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.46.126.115,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,84.232.62.52,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.46.124.193,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,188.240.238.240,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,84.232.62.173,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,46.25.32.198,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.42.242.106,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,151.237.204.237,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.16.52,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.232.79.174,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.74.163,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,84.232.124.226,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.30.163.120,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,95.129.119.219,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.14.92,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.14.95,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,154.48.158.244,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.232.76.194,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,176.100.231.50,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,45.136.32.43,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,46.25.32.210,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,84.232.124.132,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,84.232.108.230,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.46.125.45,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,46.39.214.177,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,46.39.223.54,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,80.91.68.169,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.16.102,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.232.79.178,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,77.81.117.106,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,188.240.238.210,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.198.111.21,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.143.93.18,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.46.127.68,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.46.125.239,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.235.51.169,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,84.232.62.80,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,144.2.161.63,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,31.3.123.3,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.198.111.197,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,158.255.236.9,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,88.148.14.34,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.46.124.205,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,84.232.62.142,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.198.109.249,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.143.95.4,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.92.237.23,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.179.244.50,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.198.110.73,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,84.232.124.110,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,185.123.57.210,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
Address,91.232.79.129,TAE_RG,0,0,02-03-2021,10-07-2021,,,,,1,0,,0,,"WWW-Authenticate: Basic realm=""TP-LINK Wireless N Router WR940N"""
